level_0,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,avg_price,avg_monthly_price,avg_weekly_price,zipcode_count,avg_security_deposit,avg_cleaning_fee
229,229,Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,4/03/2017,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
231,231,Armadale,12 Willis St,3,h,2050000.0,S,Marshall,4/03/2017,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
236,236,Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,7/05/2016,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
240,240,Armadale,10 William St,1,h,1435000.0,SP,Jellis,8/10/2016,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
241,241,Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,10/09/2016,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
244,244,Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,10/12/2016,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
245,245,Armadale,40 New St,2,h,1210000.0,S,Marshall,12/11/2016,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
248,248,Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
249,249,Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,15/10/2016,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
256,256,Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,18/03/2017,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,-37.8531,145.0115,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
259,259,Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
261,261,Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
262,262,Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
263,263,Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,22/05/2016,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
266,266,Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,25/02/2017,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
268,268,Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,-37.8593,145.0156,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
269,269,Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
271,271,Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,27/06/2016,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,-37.8618,145.0183,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
274,274,Armadale,3/769 High St,3,t,1101000.0,S,Jellis,27/11/2016,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
277,277,Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,28/05/2016,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,-37.853,145.0264,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
280,280,Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,28/08/2016,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,-37.8549,145.0113,Southern Metropolitan,4836.0,192.46,3130.5,743.18,69.0,504.54,108.37
284,284,Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,3/12/2016,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
285,285,Ascot Vale,9/5 Rothwell St,2,u,467000.0,SP,Brad,3/12/2016,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,-37.7761,144.9201,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
286,286,Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,4/03/2017,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,-37.7777,144.9221,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
287,287,Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,4/03/2017,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,-37.7736,144.9015,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
288,288,Ascot Vale,44 The Parade,4,h,1850000.0,S,Brad,4/03/2017,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,-37.7729,144.9179,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
290,290,Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,4/06/2016,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,-37.775,144.9091,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
291,291,Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,4/06/2016,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,-37.7776,144.9142,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
293,293,Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,4/06/2016,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,-37.7745,144.9093,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
294,294,Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,6/08/2016,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,-37.7748,144.929,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
295,295,Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,6/08/2016,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,-37.7756,144.9208,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
296,296,Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,7/05/2016,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,-37.7759,144.91,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
298,298,Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,7/05/2016,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,-37.7807,144.9288,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
299,299,Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,7/05/2016,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,-37.7731,144.9206,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
300,300,Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,7/11/2016,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,-37.7718,144.9066,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
301,301,Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,8/10/2016,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,-37.7819,144.9064,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
304,304,Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,10/09/2016,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,-37.7774,144.9186,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
306,306,Ascot Vale,12 Mirams St,4,h,890000.0,SP,Raine,10/12/2016,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,-37.7766,144.9143,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
308,308,Ascot Vale,78 The Parade,3,h,1440000.0,S,Nelson,11/02/2017,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,-37.7725,144.9146,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
312,312,Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,12/11/2016,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,-37.7746,144.9031,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
313,313,Ascot Vale,8 Pentland St,3,h,1435000.0,S,Nelson,12/11/2016,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,-37.7737,144.904,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
314,314,Ascot Vale,8/129 The Parade,1,u,390000.0,S,Alexkarbon,12/11/2016,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,-37.7723,144.9094,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
315,315,Ascot Vale,52 Monash St,3,h,1425000.0,PI,Jellis,13/08/2016,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,-37.7821,144.9055,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
316,316,Ascot Vale,58 Fenton St,4,h,1340000.0,S,Nelson,14/05/2016,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,-37.775,144.93200000000004,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
317,317,Ascot Vale,70 Munro St,3,h,955000.0,S,Brad,14/05/2016,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,-37.7753,144.9116,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
318,318,Ascot Vale,125 Epsom Rd,4,h,1100000.0,VB,Nelson,15/10/2016,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,-37.7791,144.9136,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
320,320,Ascot Vale,3/28 Ormond Rd,2,u,432000.0,S,Biggin,15/10/2016,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley,-37.773,144.9303,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
321,321,Ascot Vale,7 Angler Pde,4,h,1640000.0,S,Raine,16/04/2016,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,-37.782,144.903,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
322,322,Ascot Vale,26 Ayr St,6,h,1430000.0,S,Nelson,16/04/2016,5.9,3032.0,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley,-37.78,144.9295,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
323,323,Ascot Vale,2/127 Epsom Rd,2,u,610000.0,SP,Brad,16/04/2016,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,-37.7791,144.914,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
324,324,Ascot Vale,57 The Parade,3,h,940000.0,S,Nelson,16/04/2016,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,-37.7727,144.9136,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
325,325,Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,16/07/2016,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,-37.7765,144.9114,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
326,326,Ascot Vale,67 Hurtle St,3,h,1180000.0,SP,Brad,17/09/2016,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,-37.7742,144.906,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
327,327,Ascot Vale,95 Walter St,4,h,1480000.0,S,Raine,17/09/2016,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,-37.7757,144.9088,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
331,331,Ascot Vale,3/8 Walter St,2,t,865000.0,SP,Nelson,18/03/2017,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,-37.7713,144.9038,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
333,333,Ascot Vale,12/9 Milton St,2,u,442000.0,S,Alexkarbon,18/06/2016,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley,-37.7733,144.9219,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
335,335,Ascot Vale,21A Geddes St,3,h,1037500.0,S,Alexkarbon,19/11/2016,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,-37.7779,144.9133,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
336,336,Ascot Vale,1/20 Newsom St,3,t,1050000.0,S,Jellis,19/11/2016,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,-37.7744,144.9035,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
337,337,Ascot Vale,4/27 Roseberry St,2,u,440000.0,S,McDonald,19/11/2016,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,-37.7749,144.9137,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
339,339,Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,S,Nelson,22/05/2016,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,-37.7766,144.9187,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
343,343,Ascot Vale,21 Middle St,3,h,1130000.0,S,Nelson,23/04/2016,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,-37.7774,144.928,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
344,344,Ascot Vale,78 Francis St,3,h,1135000.0,S,Brad,24/09/2016,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,-37.777,144.9176,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
345,345,Ascot Vale,25 Geddes St,4,h,950000.0,PI,Nelson,24/09/2016,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,-37.7778,144.9131,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
347,347,Ascot Vale,18/54 Epsom Rd,2,u,390000.0,PI,Jellis,25/02/2017,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley,-37.7731,144.9074,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
348,348,Ascot Vale,15 Mirams St,4,h,1345000.0,S,Jellis,25/02/2017,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,-37.7769,144.9138,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
349,349,Ascot Vale,44 Walter St,3,h,1381500.0,S,Barry,25/02/2017,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley,-37.7727,144.9055,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
350,350,Ascot Vale,25 Dalgety Dr,3,h,940000.0,S,Jellis,26/07/2016,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley,-37.7778,144.9061,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
351,351,Ascot Vale,7 Dalgety Dr,3,h,995000.0,S,Nelson,26/07/2016,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley,-37.7778,144.9042,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
353,353,Ascot Vale,6 Waller Ct,3,h,786000.0,S,Brad,26/07/2016,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley,-37.7816,144.9217,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
354,354,Ascot Vale,17 Ascot St,2,h,705000.0,PI,Nelson,27/06/2016,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley,-37.7825,144.9206,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
355,355,Ascot Vale,73 Kent St,2,h,760000.0,PI,Nelson,27/06/2016,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley,-37.7807,144.9285,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
357,357,Ascot Vale,1 East St,3,t,1000000.0,S,Nelson,27/11/2016,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley,-37.7766,144.9277,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
362,362,Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,S,Barry,28/05/2016,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley,-37.7768,144.9223,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
365,365,Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,S,Stockdale,28/08/2016,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley,-37.7762,144.9174,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
366,366,Ascot Vale,1/91 Epsom Rd,2,u,545000.0,S,Nelson,28/08/2016,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley,-37.7772,144.9118,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
367,367,Ascot Vale,5 Doncaster St,4,h,1705000.0,S,Jellis,30/07/2016,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley,-37.7774,144.9104,Western Metropolitan,6567.0,111.61,1677.92,469.87,176.0,416.29,54.43
489,489,Balaclava,18 Linton St,4,h,1819000.0,S,Gary,3/09/2016,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip,-37.8668,144.9928,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
490,490,Balaclava,7/72 Grosvenor St,2,u,410000.0,PI,hockingstuart,3/12/2016,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,Port Phillip,-37.8731,144.9958,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
492,492,Balaclava,1/34 Gourlay St,2,t,1015000.0,S,Gary,7/11/2016,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip,-37.8723,144.9961,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
493,493,Balaclava,4/9 Gourlay St,2,u,502500.0,S,Buxton,15/10/2016,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,Port Phillip,-37.8725,144.9952,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
494,494,Balaclava,1/22 Sycamore Gr,2,u,520000.0,S,Gary,15/10/2016,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,Port Phillip,-37.8742,144.9972,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
495,495,Balaclava,6/23 Gourlay St,2,u,442000.0,SP,Buxton,17/09/2016,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip,-37.8726,144.9962,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
496,496,Balaclava,6 Blenheim St,3,h,1193000.0,S,McGrath,18/06/2016,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip,-37.8663,144.9948,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
497,497,Balaclava,3/20 Orange Gr,2,u,416000.0,S,Chisholm,18/06/2016,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,Port Phillip,-37.8678,144.9966,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
499,499,Balaclava,2/19 Camden St,2,u,474000.0,S,hockingstuart,22/05/2016,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,Port Phillip,-37.8667,144.9917,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
500,500,Balaclava,1/17 Albion St,2,h,981000.0,S,Buxton,25/02/2017,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip,-37.874,144.9933,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
501,501,Balaclava,10 Grosvenor St,3,h,1690000.0,S,McGrath,25/02/2017,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip,-37.872,144.9909,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
502,502,Balaclava,3/33 Gourlay St,2,u,540000.0,VB,McGrath,27/06/2016,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip,-37.8727,144.9969,Southern Metropolitan,2952.0,127.52,2761.06,795.53,326.0,371.58,68.94
506,506,Balwyn,166 Gordon St,2,h,2100000.0,S,Marshall,3/09/2016,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,Boroondara,-37.8094,145.0807,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
507,507,Balwyn,36 Narrak Rd,4,h,1800000.0,VB,Marshall,3/09/2016,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara,-37.811,145.0958,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
508,508,Balwyn,2/16 Westminster St,2,t,1255000.0,S,Noel,3/09/2016,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,Boroondara,-37.8128,145.0975,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
509,509,Balwyn,2/74 Balwyn Rd,3,u,1070000.0,SA,Philip,3/12/2016,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,Boroondara,-37.8161,145.0812,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
511,511,Balwyn,27 Bevan St,4,h,2400000.0,VB,RW,3/12/2016,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara,-37.8147,145.0748,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
514,514,Balwyn,5/14 Parring Rd,2,u,806000.0,S,Noel,3/12/2016,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,Boroondara,-37.8124,145.0916,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
524,524,Balwyn,142 Balwyn Rd,2,h,1850000.0,VB,Fletchers,6/08/2016,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara,-37.8074,145.0826,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
526,526,Balwyn,4/3 King St,3,h,700000.0,VB,Marshall,7/05/2016,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara,-37.8065,145.065,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
528,528,Balwyn,3/18 Weir St,2,h,500000.0,S,Marshall,7/05/2016,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,Boroondara,-37.8162,145.0841,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
529,529,Balwyn,3 Westminster St,3,h,2125000.0,SP,Jellis,7/05/2016,9.7,3103.0,3.0,2.0,2.0,699.0,252.0,1985.0,Boroondara,-37.814,145.0966,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
530,530,Balwyn,13 Naroo St,4,h,1800000.0,PI,Jellis,8/10/2016,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara,-37.8032,145.0693,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
531,531,Balwyn,101/201 Whitehorse Rd,2,u,635000.0,S,Fletchers,8/10/2016,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,Boroondara,-37.8116,145.0724,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
532,532,Balwyn,1/252 Union Rd,2,u,526000.0,S,hockingstuart,10/09/2016,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,Boroondara,-37.8144,145.0993,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
534,534,Balwyn,1/18 Belmore Rd,3,h,905000.0,S,Kay,10/12/2016,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,Boroondara,-37.8013,145.0652,Southern Metropolitan,5682.0,105.26,2111.25,606.75,57.0,226.33,62.58
